S,K,T,r,sigma,call_price
69.59828624191452,64.36473650721196,0.2862006082912214,0.08506101326393503,0.29552304820387365,8.407131906926772
54.52272889105381,141.28817452226968,0.9095755490175943,0.03569737366432595,0.4740498676253352,0.2962258653139629
82.53303307632643,116.89530774573036,0.6344375606097321,0.07781861174381469,0.545399993246611,5.993973787459968
88.8677289689482,93.7986021561966,0.6584208956020131,0.08717912883815081,0.3387819233208248,9.85044919823266
77.13490317738959,107.32595702642831,1.5686364363272391,0.0631119559543432,0.2470144575613832,3.503687189955361
132.87375091519294,124.5613905176244,0.06064884281207463,0.04296991697776494,0.48920210074713344,11.428358640984484
85.67533266935894,127.30318987057171,1.5107131006051342,0.04968704680414113,0.35188417624550916,5.707848567472492
78.09345096873807,141.98941808189647,1.630276938740057,0.08076059785313038,0.14301479559899663,0.030476885905908135
104.26960831582485,92.68427888956226,1.8076563754920345,0.036398571759713276,0.5438748531908325,36.8161862425246
64.09242249747626,79.3410910019395,1.2724195162994427,0.040101610093857466,0.42790352331373926,8.379273475421392
130.21969807540398,113.96642667898419,0.7002378901308705,0.024470590263206568,0.11840605927342404,18.525396035284118
57.45506436797708,91.57278992795304,0.8831077284702978,0.04591471627117024,0.10452836952179848,1.084587933743652e-05
148.68869366005174,109.4598453948978,1.940985360460487,0.017786361902453734,0.14386078678828937,43.40059206630352
127.22447692966574,91.99857984559502,1.7683143115499118,0.038893099689020036,0.5109776958856022,53.374649653135506
69.87156815341724,65.29957866781744,0.953875522743912,0.04361314428530714,0.34065384572013757,12.833143167713907
50.55221171236024,96.94267516589585,1.8889728638662986,0.03299312191817189,0.26765059765285193,0.5721774184045008
131.54614284548342,119.09178219410327,1.654762007042595,0.019122230722148935,0.22464670618798901,23.688999812565
120.68573438476172,129.92838076676497,1.8071252302365999,0.056950051830539965,0.35342899201912525,24.10964707327104
122.90071680409874,99.33262767965468,1.3818056074230458,0.08785730527799238,0.14152011240913429,35.06675035401227
127.12703466859458,66.52378902104009,1.7224253847508904,0.04020802712204234,0.4085902300154576,67.00905410883632
57.40446517340904,91.46877096494316,1.7889439756019352,0.03131214142781248,0.29026369412228936,2.022640119716792
85.84657285442725,128.62939288416982,0.22943233985430922,0.035653439592145314,0.5292200164027486,0.6685686330024048
61.58690595251297,91.28592706170728,1.9321731044882842,0.08756984631738132,0.4772134270988211,11.250578889850328
136.31034258755935,119.65307936042223,0.7005455425899235,0.05750268306470179,0.1091830877870115,21.519049775526568
112.3298126827558,100.72136816780898,0.9078040436875431,0.021771131614369728,0.18324903168971454,16.0367661242973
83.08980248526493,74.12231251093966,1.5942123304259899,0.07382994841499163,0.33701725697547125,22.931573752500874
56.355835028602364,129.61505080230745,1.3465477958663705,0.023893203991010456,0.42934013257990666,0.9358323091067038
81.09823217156622,58.4213454070687,1.7914668292503118,0.0154219962648013,0.45756297479802777,31.326777217010886
82.51833220267471,102.48902827551507,0.8311188140147058,0.03301163888481256,0.5081216314842607,9.43584308230745
122.96061783380641,70.88910342434049,0.7779119191685092,0.02512811615650893,0.1246093073300428,53.44376093162727
113.75574713552132,56.706562854137566,0.11179325660557338,0.06444977269372014,0.10924160000661323,57.45628953276506
138.72127425763267,100.29339370832488,0.9523144845058332,0.05361097666060378,0.40025286665286575,47.398800268562354
97.22149251619493,99.95621559349236,1.461938002141762,0.07516580954435806,0.46191347359722734,24.59002732060224
61.95942459383017,120.69009016757208,0.6372984993711214,0.05604139452342213,0.49334806122057084,0.7624887457536467
121.3244787222995,124.47506930519049,0.9523167016639908,0.047710534168844895,0.1778577922860168,9.551131241529795
126.07850486168974,122.77914886928968,0.47782564854629217,0.057359682139396885,0.5843680085842813,23.13241092770044
106.12771975694963,90.9558732916755,1.5569362214493483,0.049103750177900016,0.2147145440973174,24.582291486735983
127.0967179954561,113.16897872265625,0.16799754461523686,0.013337820452263557,0.2251651899754152,14.703680693375844
99.37955963643907,107.69452426439602,1.4254969572509717,0.0712629201696616,0.17714451973369413,9.367238511131475
102.2732829381994,92.15617561169196,0.7889330229027178,0.09659172935930099,0.12162372152806103,17.077420314387496
92.75410183585495,109.72126941859932,0.13111233530488553,0.04798302013324418,0.5048620624019402,1.894409156656927
52.54191267440952,144.72478767062626,1.7142656952189823,0.04813596853912421,0.10282176845932375,3.701942183353314e-12
60.78914269933044,69.28937436813774,1.0010576332032721,0.01411919907735219,0.3318899309711649,5.263889467589639
53.14291856867342,140.57720957855264,1.2186719907514516,0.09013411762180736,0.1459835919228422,9.893217804612186e-08
113.64104112637804,55.345551398319834,1.4774598484726909,0.0936209248716637,0.12239767357277728,65.44508469414185
81.43559810763267,80.83892129016607,1.327395144352318,0.08318252062127289,0.5673284643010845,24.535404934397892
100.85706911647029,78.81452486115282,1.4751708980884926,0.019571092438767104,0.5126999143114424,35.83641877458788
140.7566473926093,112.63651078809056,1.5364492849268225,0.09102013130385453,0.2974381296717614,46.49973066994053
74.92922291488749,63.122495177729036,1.1988454846009913,0.012156009705553677,0.32929686456682594,17.429159211166137
91.03829230356297,138.23476118397537,0.7629937702701256,0.0500116890912678,0.5340562795153492,5.929522168829116
125.55511385430486,132.85514084650413,0.5241271919468681,0.05505612886912552,0.4984184600019199,16.520995609004054
72.87981654916224,115.20658196852777,1.8106613114729349,0.08506018909237051,0.4458075020644884,9.737247128698492
57.6979909828793,95.84138317921978,1.9413534470445295,0.07757732921085739,0.36828268998116254,5.002010670889915
78.9751452913768,143.29560421420786,0.7474423724415074,0.08173872068498972,0.4039112186697821,0.9723231205107634
66.12212872540044,133.0746554720556,0.2690059216909854,0.08811108546016372,0.2966791766472794,1.67226778036673e-05
142.9697652342573,99.93151480812449,0.48394778787704096,0.05284638284434532,0.36404851220133483,46.4027295615454
130.8120379564417,120.18733544543112,1.3578013246750198,0.08022271181654543,0.3698488978138915,33.849274888891216
113.34037565104234,106.69299521796846,0.3872200714187449,0.016122978496489505,0.5324198071313467,18.375574478163877
137.14605901877178,108.79422383882645,1.5712384324689268,0.0500091780475485,0.20932702936681477,38.35632143919783
130.36720768991145,83.09760694374712,1.8499089677556915,0.0127119407382677,0.22331081615727014,49.99145499898634
68.65700588860358,96.20846046248968,1.929120454403752,0.09237835587867348,0.20546878454575698,3.810110167040449
139.25589984899779,57.81214307897442,0.06818473665103683,0.09625724037576287,0.38958388706805624,81.82195128461052
103.93422419156508,85.73486916645925,1.9184006216611125,0.017554515425934652,0.4475788576731514,34.69923550668036
130.74401551640625,119.5828515362152,1.4933791173027546,0.057936397996698454,0.2192512654419906,25.98401457885508
139.60912999234932,145.32160305061865,0.21389795291441438,0.03926256457031822,0.438480765646285,9.34772491276616
81.80034749718638,146.30641127630201,0.8597189141185166,0.040828085619659026,0.41404556261484016,1.4192986468863884
61.00519245276767,105.57228691248918,1.4150886754300427,0.05056300552379363,0.2605390852817585,0.637975059874595
72.79351625419417,110.66222518095822,1.9155367106890462,0.021255936872909567,0.21490942159349188,1.2558743786473894
92.71077886262563,68.57211855009675,0.3700757175422155,0.02626931789055214,0.5409029766654123,27.189700981505254
131.80147659224932,119.53081080935307,0.2990798997575603,0.06196317941151504,0.3848344348205057,19.217885937970735
136.07305832563435,57.065879267438625,0.9710767538606632,0.011688031849373946,0.4519496059657767,79.99707299471834
50.69521305311907,78.46856857994445,1.937792842790054,0.06398209198127806,0.5626694100858137,10.324197481219933
101.07473025775657,116.83633472854422,1.9441894697531206,0.038702546900800244,0.20269877506287595,8.475281870804608
91.7411003148779,81.03101315434893,0.49443374505317317,0.08489857733236014,0.27527713489563777,15.806993060748454
72.21078104707303,54.984687411445435,0.6727269385443418,0.06400058569558155,0.31722502762607363,20.414805863687548
61.98653673336828,133.18704093509638,1.8206623720070763,0.07372820806409547,0.21644725535814505,0.1349450323693584
83.7615171403628,81.0330007134563,1.4829409071615252,0.02029826631141508,0.5202102698759825,22.84505783825916
144.2909703912519,56.31052248586784,1.9460170358823556,0.033927612821351975,0.14170155454643032,91.57820282766254
82.32029320207553,57.478816450286516,1.791639307880331,0.0997002648074833,0.21957971591933248,34.48669980593301
101.87906217433661,75.17587987887536,0.4694372981117995,0.049028702221830145,0.195517068199364,28.441470380071493
120.30189588951778,67.80159472215263,1.5314673758547326,0.04229786847917887,0.576695864340942,62.84524568613508
86.3629602379294,127.43001177801509,0.14470220154222738,0.08864698230795467,0.4136770810431155,0.045792777274216045
147.17820827209607,82.16840466670345,1.6447739185458743,0.012976714797682136,0.45810760503083736,71.65145009361888
146.24472949421113,130.46957850398326,1.2230356867669858,0.05812960255085077,0.1542105503044727,26.328215273753585
75.17822958253642,67.38459978231528,1.9143968771411004,0.028923149240733192,0.197005278505992,14.56657195571163
99.72485058923854,99.28791795440839,1.922063288164703,0.04313375123083869,0.5049442357023096,30.514839831242966
80.08783098167697,118.80371335531288,0.14908946259749278,0.027979936468329525,0.3838654292986595,0.018994678238204388
78.48404943774676,115.19908538658548,0.36301689683374727,0.013404048359383696,0.12256076233639487,1.8380242686183395e-07
53.68869473545328,110.11294099302688,0.9942037422714486,0.04748609205717011,0.382834883059194,0.4482214533194253
110.95643339798968,142.48216019311698,1.765012373644991,0.08102827190755807,0.33769271841696624,15.116329195977116
100.26790232288616,72.85251477067443,1.6381680274773098,0.09567589893642019,0.17684684938946169,38.09792469439672
55.14787512499893,99.37192044621054,1.9305215513859686,0.06614676771490112,0.3964704161444893,4.20885734648013
77.86464642366114,138.39925500724087,1.2552640283671146,0.04499533831174494,0.1869088157077217,0.04527855450328455
140.82658859666537,57.7893765595157,0.5502988631451602,0.0792869746192572,0.5057250531014994,85.57177286608325
73.95618906669725,55.58882682530752,0.0989579470350958,0.055470158508629894,0.40924466452068153,18.705449951630335
64.4894872091223,73.33022875582914,0.4847066569050704,0.04308582519015955,0.5356558599804339,6.829726376360448
98.94527602775631,113.30212195380184,1.3667827360095681,0.026118072329767726,0.31233313152714226,10.447425877587797
148.56504541106005,75.98796264498068,1.8562359055188757,0.08165169859033516,0.3559604446906738,84.12893394408479
74.20552715115004,69.0239883808799,0.6757621512511164,0.0550383211465315,0.48029222918232073,15.276286173028083
117.21355474058785,95.88023153582921,1.757623444064126,0.09674233671799568,0.37313809535119224,42.53513908554244
126.16196153287176,111.35980687694115,0.8200515842652552,0.0821718640313848,0.385992093382569,29.32556436886277
73.76375439923997,74.85577070167403,0.6511289362686732,0.047801450722804936,0.3766694937013271,9.451206149887518
122.82163486118596,80.0691186723742,1.0422462734713451,0.07667650367807115,0.3456577493695403,50.02088290964821
86.77831327192533,111.35593048115139,0.9124333101987497,0.0508052343566864,0.5028484955653253,10.132540813674492
113.23058305935794,144.57384219894527,1.8319097436081853,0.01718791555728382,0.3426058208719156,12.143521084476724
113.35297107608946,117.47417274380882,0.9631010474458467,0.056501294640239695,0.5503972729596389,24.973087030937783
103.57746840747585,128.290414358456,0.5908040050849972,0.08791557575807346,0.5043083230145216,9.676729671641269
59.02897700544083,86.68100947554689,1.6930028761287121,0.08698971866653148,0.44622002821955875,8.607960036145467
133.5302495589238,77.22543593844661,1.997561547736155,0.061747022227597724,0.5493292532801693,72.85923023549714
82.07800649717359,95.42677432026225,1.3139342674035817,0.044202118277336507,0.3685466554605946,10.753969893870142
68.65185103998542,130.71328287116737,0.5383996694258993,0.010909054207933462,0.5109204668619152,0.635882187227049
54.07751415547639,95.62996417905558,0.5156894001756996,0.03802688010455615,0.22091151998204853,0.0007424312649818889
109.08929431882419,134.6725408789861,0.16252805761975664,0.09908277195769609,0.1364878194426886,0.00033477544313995425
117.75643618422824,148.8771980695127,0.2007214251024655,0.07538419299636949,0.44250031702970793,1.7589275140320986
51.65878289278562,57.20266657303363,1.8342170356063867,0.07458297074425566,0.2508051500715762,7.7680466302773965
101.2093058299281,54.54101560837037,0.2381498587466236,0.0784975051298585,0.41730233289329777,47.68202491296774
72.6495775197938,64.95897029133619,0.9944705041397187,0.06581020450077499,0.1386971727196649,12.23989444198348
114.51727904094498,88.43696757343463,1.4113374704016977,0.06272727914575071,0.5778238746996003,46.15157546603039
67.43664290049915,63.10422091454324,1.708191826408526,0.05082573298261731,0.3575573388637193,16.96801571063169
119.09377381024659,137.0664477618756,0.3839783529947682,0.049954059430271834,0.10476312742650609,0.09818291688969927
88.67353463005374,52.31462510270638,0.9036684242944458,0.08837636098934788,0.3380384410816898,40.610242685071256
143.67299887367346,81.57927163358225,0.5403863802768661,0.045411063552710254,0.494860418333512,64.916612613996
63.75209441459933,68.46946294942053,0.5488550254348732,0.08562626056609496,0.532609538651925,9.325966559775441
84.10663510502584,143.15393301575324,0.642486649599018,0.08539609830624434,0.33063071323622883,0.4014409299719972
61.34735212405891,116.9481004890028,1.1948766181160113,0.079380837940736,0.1629682506182095,0.003983967228670768
142.4693618278563,141.20302564513744,0.08232606978689701,0.013387815987710158,0.553084972318503,9.694086324030238
137.7339353380981,147.23287103103934,0.8470942583152795,0.023317501996325783,0.5905851961671039,27.013003138712783
75.79416277151556,99.70982436773693,0.4143187637039455,0.038323462796786355,0.13159695478362352,0.0023342551961229446
115.99840460341791,73.43191080480263,1.9358810915996378,0.08627800080335336,0.13903390331708695,53.86457915630561
131.7222200201216,69.37287861965893,1.1863218605381052,0.08859334432205493,0.3827972373544072,69.81492018782058
105.52008115994623,72.29188616858406,1.7427861642191291,0.013740156491994296,0.36695022441849956,39.62020081031545
102.96505783560065,120.85933076220029,0.4315954742007434,0.0392252097815739,0.39432732888891864,5.188863797114813
74.18522909004517,54.044572812300075,1.6295306136813863,0.08653457841742636,0.25855630725025713,27.976515280268096
59.31027678058992,55.13610730327149,0.858825799545205,0.032472392413171444,0.12517153661287747,6.384342315216458
139.72157579533268,110.814294238315,0.3965046432563347,0.09784029759374187,0.39017557167683525,35.1657701419402
140.04180571633304,114.20571467374066,1.534428144657054,0.05403733899184247,0.17572278494829055,36.076411535212046
113.31014572732678,116.52629243224601,1.535921640349798,0.0943581420458569,0.27062955648794496,21.35908161705568
83.90297910487007,87.18805045885912,1.991981418384919,0.04859437549287367,0.391224588653428,20.20865579376875
84.92095746126608,130.5944888714153,1.5728276605064198,0.0391419034378867,0.20424328141656492,0.8728809106350548
122.59556788702393,103.36245877266177,0.3332711334578993,0.042616915768796754,0.37123137253562455,23.257263475356467
139.71102599525773,60.546563000941944,0.6789622464821701,0.08958705242776059,0.45735908652731705,82.83319163680531
138.70864242651174,129.70993070673453,0.9308674887177347,0.039762044765949946,0.13289019720980358,15.696944975005323
127.98755458576238,145.30677862704584,0.2969729711341004,0.07024115993137393,0.40973616725122375,6.177132017988107
114.20316461542878,56.00363130023587,1.5866760001732374,0.05228584139121262,0.3547171537509374,63.16247455893207
58.41399649950488,89.13513387005798,1.0770621489295436,0.09475040698541629,0.14872169222189915,0.07279579531399505
66.16287140946137,98.75160448347476,1.8916766597367194,0.02434271248640269,0.4531726550879145,8.514506530023933
139.85541885270794,64.6470760078317,1.1991508818253496,0.0485791147091658,0.2554448626489835,78.87768186182527
110.64290596595899,136.7708947782877,1.069653213289595,0.02121704307128098,0.19114844638884995,2.163881481200601
50.91970516166297,78.4149644890044,0.18927904821908542,0.06203254077641703,0.24122769032259553,4.659897841247291e-05
60.14715428660321,128.30085399381602,0.34122451464192666,0.04626092722042697,0.37310013632444294,0.0016146006233015743
116.35017691080559,117.0994482028316,1.7065758496900947,0.015484350923597498,0.3900281338366062,24.33494980231943
50.50615838462187,109.80458224670235,1.9818181567603261,0.08648542987900779,0.18482575238245677,0.059912940988926744
66.08080514174986,69.21428486965544,0.8595993150016256,0.04379633045797951,0.5683183548639127,13.505299959450713
104.87337893665861,72.07035205509057,1.6296678632636117,0.05442676668554176,0.26447180364649525,39.9998917681223
119.18951976926932,54.734840474656934,1.273792244344771,0.04667620019352206,0.23414532395058893,67.61838565249184
115.19612595026005,74.07124297822664,1.9201655836598415,0.053978741060496965,0.19336140550995454,48.59805929104873
72.42693094605598,84.54436094605141,0.5143676091159819,0.011469267790129073,0.1602635915035435,0.4125432694779434
121.2179221347536,133.31453038624255,1.112429698865489,0.08339135763771775,0.5910409578227929,29.557293326265096
73.72490874968001,86.63926667148053,0.8471518457680615,0.03990772107515293,0.4373619773356453,8.159967971480647
82.53996981592678,125.46217827656065,1.1063461530888796,0.07520155879835291,0.4935153658173794,7.7752921057230076
124.64914051180241,93.94422812954875,0.5742732626667677,0.01583981158430186,0.30074349586864324,32.714587321281684
114.96328990472146,128.48683119938886,1.0206050172957009,0.05714427272482823,0.307305440680681,11.653797153231274
134.9223410494178,147.62716004370398,1.268368086113292,0.09179127748636637,0.5934458604367402,36.64177622360149
115.76128923003434,73.98415580575801,0.2083709737990096,0.04584232319533188,0.20034512501532573,42.480481423209966
106.83086033354716,136.23416119638762,1.4988251468748652,0.02775331090756275,0.26346623220740684,6.129491705391889
59.36747678280925,112.18240863057747,1.4277197781628137,0.018917304140358755,0.19758077001312704,0.029368947473021323
86.77158030594336,131.72942615886546,1.766892322830396,0.08731791671392834,0.24131200964218966,3.652238963563015
76.52023676817254,115.15859022678052,0.8804202760293548,0.03149256046236557,0.43178709536888393,3.451438847784349
74.39896433790835,92.39495072741502,0.17025480859869957,0.09775640003487862,0.2544584314756825,0.09416332460092969
147.30105547524454,72.80749394417904,0.9498492015922895,0.0323040504995117,0.5377615240075736,78.5937012537195
89.30977246667604,57.0035225331165,0.31833788552082476,0.05328918961685199,0.12432527428278076,33.265099917897075
139.20465551771133,103.55183644607169,1.3125212863675446,0.05121947186192503,0.2773605994377365,44.69097579760761
113.11386259972629,149.03260945268656,0.1419064720560464,0.015580865742985665,0.5303535034997792,1.0127438171575687
129.48113035416486,123.80418050142062,0.7792929921440056,0.057865547783570316,0.4106891865301454,23.931575946084855
100.2637093105192,82.73455413990166,0.21154365205061598,0.07053768817196833,0.4854802606464276,20.674472116951563
107.69038846263591,132.72048000867352,0.056564546439626454,0.07679220969620967,0.26182299607335535,0.0009952265919998746
99.25176938188639,126.89840001764065,1.923086586608104,0.05703325806798363,0.2846524178415446,10.393859356477897
69.52429877980445,78.16357933534567,1.9924483286512464,0.08313266486092173,0.5441144220969639,21.98263718909992
122.24521152615053,51.43074897942347,1.1332307554870356,0.07768877516595256,0.4747890946182438,75.5763767689437
78.07723624408558,61.81626385339496,0.5159639073936937,0.027457688087849888,0.2921303047556896,17.972688678285294
52.43159664314538,137.73061903120578,1.826643121776882,0.046144151370865624,0.20767912279361447,0.005228281862362946
114.54722959071678,133.65630353048718,1.849921364298408,0.022832366608783964,0.15314499061678125,4.689136908397018
67.7110679407049,79.52090008783624,1.7162923377828765,0.022008128839382933,0.5309139864289537,15.483957804277097
144.04585843529145,78.51954262844204,1.111521469906395,0.07409146191608905,0.4488240772025295,73.26482214516092
145.39285770025873,129.28649871024712,0.1956692137472535,0.05774132191398265,0.4036710617554522,20.908549262145087
141.48643902204486,143.7737469895422,0.22245590869675574,0.06408548276302924,0.48829391714950654,12.856728003297064
87.01587002554444,127.91372567975999,1.7984085860396775,0.07589658549453303,0.5574947128576679,18.159630751798872
51.54566165288674,110.55786770307614,1.7578623525415973,0.03495114389455721,0.48079462988706845,3.0934990896042187
142.83185625877252,74.26713503318045,0.8970746359033746,0.046122576278739016,0.3103296693597155,71.66343806901007
92.81841483173143,102.57479140952606,0.6899015079790294,0.06461227800852587,0.188235108704881,3.6743101792947996
146.66548190436697,73.35118585932646,1.3060416442809992,0.018696608327652506,0.45691208945204387,77.11273422366042
146.3619977089253,130.80114200967736,1.6236264990982736,0.08497486730757314,0.2233606716323497,36.22469098303384
135.300945546736,88.69610795177373,1.476785637001051,0.040910466176998846,0.4913066849663106,59.124578372482176
79.44488920695856,133.36972169940262,1.2504257291988774,0.06928776856313557,0.26936529657873054,1.005392608889883
88.50977286019253,88.16092179827253,0.5014465366674212,0.09960084116711343,0.17838596655976927,7.050953758122851
135.1136671516857,132.41494051998913,0.5618844949803946,0.052782620083958405,0.22732352732487424,12.614028350792395
81.69220051562777,83.33178151652419,1.4619315887255184,0.029354360436018898,0.23331911133164537,10.019674733299759
66.94927466860925,94.01327046176698,1.6151087122795107,0.02947900589036631,0.28940061861842303,3.4293578620802645
105.68012624583501,111.54884193426575,0.2764636167942003,0.01543385945673824,0.22864520693661458,2.9363096979702945
143.61547741607808,57.02876140299187,0.4152292430370468,0.07903740708968142,0.2127787494704451,88.4279439995097
119.6029796674973,144.82070618154643,1.3769170112458742,0.03640882060828246,0.29587444434124754,10.093421453980234
107.0061170089365,107.36057861238032,0.8085238455692323,0.025545318628247417,0.5340501047057052,21.062806901970553
59.71764937707685,100.78200146908023,1.1484210911785098,0.07423264304339695,0.13522792345692777,0.003786272455421319
111.50072266991697,133.9393971119912,1.2488891576784904,0.037822297727272074,0.24812014214602687,6.607096372836274
149.00538501042632,136.57627298968276,1.5635967611712973,0.06404220528979501,0.3811542058928634,40.30327404252611
64.0084015236524,102.2260404529016,1.6211480538979697,0.04760435924518051,0.5372401464584858,9.11533344907513
101.83296523637367,142.72623257936374,0.5961876782598402,0.04007374567117931,0.24206590999476715,0.42772359708081
137.73730719279553,56.47377660764806,1.105528621398234,0.05404866359850638,0.27437121127266206,84.54227613778525
124.07686177542044,61.32257922512176,0.2908716803126665,0.038241391543497746,0.49897535116559166,63.460571283586624
119.7015740995268,109.67882300144402,1.69192957896022,0.08835084272282655,0.28625883621330395,31.4842842807423
120.24840839871092,85.40658617935837,1.6986234797497315,0.01657362739826117,0.5257768990234403,49.541258422428626
85.94911512197552,96.42251661891989,0.63403615204894,0.01271382624522141,0.3276354546485172,5.348990147324802
79.35918442644933,82.80792178971666,0.3632094044729829,0.046575372464516755,0.3845482938383368,6.431151451197628
130.93611554785136,90.47253114449356,0.18667896749051982,0.025555927149008416,0.38044048315271306,40.96368790897897
131.01133946791808,132.26463471462995,1.1712040617275925,0.07693538095205876,0.15965308569983558,14.665272535355129
136.70723185801037,109.34761998543047,0.22828479577976563,0.041809051965083124,0.2774712681604673,28.65467011124302
